CMDLINE /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/bin/python3 byewait/src/app.py
MEM 41.640625 1551160815.4156
MEM 41.640625 1551160815.5159
MEM 41.640625 1551160815.6165
MEM 41.640625 1551160815.7168
MEM 41.640625 1551160815.8171
MEM 41.640625 1551160815.9174
MEM 41.640625 1551160816.0178
MEM 41.640625 1551160816.1181
MEM 41.640625 1551160816.2184
MEM 41.640625 1551160816.3187
MEM 41.640625 1551160816.4191
MEM 41.640625 1551160816.5194
MEM 41.640625 1551160816.6198
MEM 41.640625 1551160816.7201
MEM 41.640625 1551160816.8204
MEM 41.640625 1551160816.9208
MEM 41.640625 1551160817.0211
MEM 41.640625 1551160817.1214
MEM 41.640625 1551160817.2217
MEM 41.640625 1551160817.3221
MEM 41.640625 1551160817.4224
MEM 41.640625 1551160817.5227
MEM 41.640625 1551160817.6230
MEM 41.640625 1551160817.7235
MEM 41.640625 1551160817.8238
MEM 41.640625 1551160817.9242
MEM 41.640625 1551160818.0246
MEM 41.640625 1551160818.1248
MEM 41.640625 1551160818.2252
MEM 41.640625 1551160818.3255
MEM 41.640625 1551160818.4258
MEM 41.640625 1551160818.5261
MEM 41.640625 1551160818.6265
MEM 41.640625 1551160818.7268
MEM 41.640625 1551160818.8272
MEM 41.640625 1551160818.9275
MEM 41.640625 1551160819.0278
MEM 41.640625 1551160819.1281
MEM 41.640625 1551160819.2284
MEM 41.640625 1551160819.3287
MEM 41.640625 1551160819.4289
MEM 41.640625 1551160819.5293
MEM 41.640625 1551160819.6296
MEM 41.640625 1551160819.7299
MEM 41.640625 1551160819.8303
MEM 41.640625 1551160819.9306
MEM 41.640625 1551160820.0309
MEM 41.640625 1551160820.1312
MEM 41.640625 1551160820.2315
MEM 41.640625 1551160820.3318
MEM 41.640625 1551160820.4321
MEM 41.640625 1551160820.5324
MEM 41.640625 1551160820.6327
MEM 41.640625 1551160820.7331
MEM 41.640625 1551160820.8334
MEM 41.640625 1551160820.9338
MEM 41.640625 1551160821.0341
MEM 41.640625 1551160821.1344
MEM 41.640625 1551160821.2347
MEM 41.640625 1551160821.3350
MEM 41.640625 1551160821.4353
MEM 41.640625 1551160821.5357
MEM 41.640625 1551160821.6360
MEM 41.640625 1551160821.7363
MEM 41.640625 1551160821.8366
MEM 41.640625 1551160821.9370
MEM 41.640625 1551160822.0373
MEM 41.640625 1551160822.1376
MEM 41.640625 1551160822.2379
MEM 41.640625 1551160822.3382
MEM 41.640625 1551160822.4386
MEM 41.640625 1551160822.5389
MEM 41.640625 1551160822.6392
MEM 41.640625 1551160822.7395
MEM 41.640625 1551160822.8399
MEM 41.640625 1551160822.9402
MEM 41.640625 1551160823.0405
MEM 41.640625 1551160823.1409
MEM 41.640625 1551160823.2411
MEM 41.640625 1551160823.3414
MEM 41.640625 1551160823.4418
MEM 41.640625 1551160823.5421
MEM 41.640625 1551160823.6424
MEM 41.640625 1551160823.7427
MEM 41.640625 1551160823.8430
MEM 41.640625 1551160823.9433
MEM 41.640625 1551160824.0436
MEM 41.640625 1551160824.1440
MEM 41.640625 1551160824.2443
MEM 41.640625 1551160824.3446
MEM 41.640625 1551160824.4449
MEM 41.640625 1551160824.5452
MEM 41.640625 1551160824.6455
MEM 41.640625 1551160824.7458
MEM 41.640625 1551160824.8461
MEM 41.640625 1551160824.9464
MEM 41.640625 1551160825.0467
MEM 41.640625 1551160825.1470
MEM 41.640625 1551160825.2473
MEM 41.640625 1551160825.3476
MEM 41.640625 1551160825.4479
MEM 41.640625 1551160825.5483
MEM 41.640625 1551160825.6486
MEM 41.640625 1551160825.7489
MEM 41.640625 1551160825.8492
MEM 41.640625 1551160825.9495
MEM 41.640625 1551160826.0498
MEM 41.640625 1551160826.1501
MEM 41.640625 1551160826.2504
MEM 41.640625 1551160826.3507
MEM 41.640625 1551160826.4510
MEM 41.640625 1551160826.5513
MEM 41.640625 1551160826.6516
MEM 41.640625 1551160826.7520
MEM 41.640625 1551160826.8523
MEM 41.640625 1551160826.9526
MEM 41.640625 1551160827.0529
MEM 41.640625 1551160827.1532
MEM 41.640625 1551160827.2535
MEM 41.640625 1551160827.3538
MEM 41.640625 1551160827.4541
MEM 41.640625 1551160827.5545
MEM 41.640625 1551160827.6548
MEM 41.640625 1551160827.7551
MEM 41.640625 1551160827.8555
MEM 41.640625 1551160827.9559
MEM 41.640625 1551160828.0562
MEM 41.640625 1551160828.1565
MEM 41.640625 1551160828.2568
MEM 41.640625 1551160828.3571
MEM 41.640625 1551160828.4574
MEM 41.640625 1551160828.5577
MEM 41.640625 1551160828.6580
MEM 41.640625 1551160828.7583
MEM 41.640625 1551160828.8587
MEM 41.640625 1551160828.9590
MEM 41.640625 1551160829.0592
MEM 41.640625 1551160829.1596
MEM 41.640625 1551160829.2598
MEM 41.640625 1551160829.3601
MEM 41.640625 1551160829.4604
MEM 41.640625 1551160829.5608
MEM 41.640625 1551160829.6611
MEM 41.640625 1551160829.7614
MEM 41.640625 1551160829.8617
MEM 41.640625 1551160829.9620
MEM 41.640625 1551160830.0623
MEM 41.640625 1551160830.1626
MEM 41.640625 1551160830.2629
