Sun Feb 24 18:07:46 2019    /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/PEF/profiling/results.txt

         960982 function calls (955396 primitive calls) in 18.116 seconds

   Random listing order was used

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/process.py:18(<module>)
       36    0.000    0.000    0.001    0.000 /usr/lib/python3.5/asyncio/selector_events.py:245(remove_reader)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/tarfile.py:273(ReadError)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/Crypto/Util/asn1.py:160(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/asyncio/unix_events.py:416(_UnixWritePipeTransport)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/hazmat/primitives/asymmetric/ec.py:153(SECT233R1)
        1    0.000    0.000    0.003    0.003 /usr/lib/python3.5/configparser.py:139(<module>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.5/asyncio/events.py:635(set_event_loop)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/asn1crypto/algos.py:450(Pbes1Params)
        3    0.000    0.000    0.005    0.002 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/hazmat/bindings/openssl/binding.py:121(_ensure_ffi_initialized)
        1    0.000    0.000    0.001    0.001 byewait/src/repository/pedidoRepo.py:1(<module>)
        1    0.000    0.000    0.025    0.025 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/jwt/api_jwt.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/logging/handlers.py:1226(MemoryHandler)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/httpclient.py:122(AsyncHTTPClient)
      596    0.001    0.000    0.002    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/pymysql/cursors.py:49(close)
      160    0.000    0.000    0.000    0.000 /usr/lib/python3.5/asyncio/events.py:112(cancel)
      396    0.001    0.000    0.001    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/posixpath.py:71(join)
     2121    0.001    0.000    0.001    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/sre_parse.py:157(__getitem__)
      327    0.001    0.000    0.026    0.000 <frozen importlib._bootstrap_external>:474(_compile_bytecode)
      160    0.000    0.000    0.000    0.000 {built-in method builtins.hash}
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/Crypto/PublicKey/_slowmath.py:142(_DSAKey)
       30    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/web.py:1648(asynchronous)
       16    0.000    0.000    0.000    0.000 {built-in method _openssl.EVP_PKEY_set1_RSA}
       48    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/web.py:2127(data_received)
    11576    0.007    0.000    0.007    0.000 {built-in method builtins.getattr}
       43    0.000    0.000    0.000    0.000 /usr/lib/python3.5/_compat_pickle.py:165(<genexpr>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.5/asyncio/base_events.py:433(is_running)
   508/87    0.002    0.000    0.006    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/sre_compile.py:64(_compile)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/asn1crypto/_teletex_codec.py:14(TeletexCodec)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/hazmat/primitives/asymmetric/dh.py:5(<module>)
      186    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/iostream.py:1056(_check_closed)
   124/62    0.001    0.000    0.003    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/web.py:1826(get_target_delegate)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/asn1crypto/keys.py:886(EncryptedPrivateKeyInfo)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/socket.py:532(SocketIO)
        1    0.000    0.000    0.002    0.002 byewait/src/repository/restaurantesRepo.py:1(<module>)
        1    0.000    0.000    0.000    0.000 <string>:5(OpcionItem)
     1812    0.004    0.000    0.008    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/abc.py:178(__instancecheck__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/typing.py:853(Callable)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/x509/general_name.py:279(IPAddress)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.5/multiprocessing/context.py:1(<module>)
        1    0.000    0.000    0.025    0.025 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/escape.py:20(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/asyncio/unix_events.py:725(BaseChildWatcher)
      132    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/six.py:88(__init__)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/x509/base.py:580(CertificateRevocationListBuilder)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/json/decoder.py:283(__init__)
       28    0.000    0.000    0.000    0.000 {built-in method _openssl.BN_num_bits}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/numbers.py:12(Number)
     2147    0.002    0.000    0.003    0.000 {method '_checkReadable' of '_io._IOBase' objects}
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/Crypto/Util/asn1.py:254(DerOctetString)
   378/17    0.001    0.000    0.255    0.015 <frozen importlib._bootstrap>:939(_find_and_load_unlocked)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/httpserver.py:306(_ProxyAdapter)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:964(_recalculate)
        1    0.001    0.001    0.003    0.003 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/hazmat/bindings/openssl/binding.py:80(build_conditional_library)
        1    0.000    0.000    0.001    0.001 byewait/src/model/filaHistorialPedidos.py:1(<module>)
        2    0.000    0.000    0.003    0.002 byewait/src/repository/menuRepo.py:15(__init__)
        1    0.000    0.000    0.000    0.000 <string>:5(ArgInfo)
       62    0.000    0.000    0.004    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/http1connection.py:444(finish)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/asn1crypto/keys.py:491(PrivateKeyInfo)
      356    0.002    0.000    0.034    0.000 <frozen importlib._bootstrap_external>:1101(_get_spec)
        1    0.000    0.000    0.000    0.000 byewait/src/handlers/pedirCuentaHandler.py:12(PedirCuentaHandler)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/logging/__init__.py:1257(debug)
       42    0.000    0.000    0.001    0.000 /usr/lib/python3.5/logging/__init__.py:554(format)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/logging/__init__.py:1121(__init__)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/asn1crypto/core.py:4525(NumericString)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/iostream.py:106(UnsatisfiableReadError)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/asn1crypto/algos.py:1084(Pbes2Params)
       36    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/base64.py:112(urlsafe_b64encode)
       62    0.000    0.000    0.002    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/http1connection.py:502(_finish_request)
        1    0.000    0.000    0.001    0.001 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/gen.py:90(<module>)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/jwt/algorithms.py:375(RSAPSSAlgorithm)
        1    0.000    0.000    0.000    0.000 <string>:5(Arguments)
       62    0.001    0.000    0.010    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/routing.py:238(headers_received)
      174    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/sre_compile.py:513(isstring)
        1    0.000    0.000    0.002    0.002 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/web.py:1916(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/ipaddress.py:385(_IPAddressBase)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/calendar.py:6(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/http/cookies.py:170(<dictcomp>)
       62    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/web.py:195(initialize)
       62    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/web.py:1512(<genexpr>)
        1    0.000    0.000    0.002    0.002 byewait/src/services/registerService.py:1(<module>)
        5    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/functools.py:422(decorating_function)
       16    0.000    0.000    0.000    0.000 {built-in method _openssl.EVP_PKEY_new}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/typing.py:1787(TextIO)
        1    0.000    0.000    0.000    0.000 {built-in method _openssl.OpenSSL_add_all_algorithms}
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/Crypto/pct_warnings.py:49(GetRandomNumber_DeprecationWarning)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/Crypto/PublicKey/_RSA.py:27(<module>)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/six.py:364(Module_six_moves_urllib_error)
       24    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/pymysql/connections.py:698(<listcomp>)
       16    0.000    0.000    0.000    0.000 {built-in method _openssl.RSA_new}
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/hazmat/primitives/ciphers/modes.py:85(CBC)
       62    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/web.py:1577(_request_summary)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/hazmat/primitives/asymmetric/dsa.py:227(DSAPrivateNumbers)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/selectors.py:205(_BaseSelectorImpl)
       58    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/pymysql/converters.py:68(_escape_unicode)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/calendar.py:132(__init__)
       58    0.000    0.000    0.002    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/six.py:837(wrapper)
       62    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/iostream.py:140(append)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/configparser.py:1213(SectionProxy)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/hazmat/primitives/asymmetric/ec.py:14(EllipticCurve)
        1    0.000    0.000    0.073    0.073 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/concurrent.py:28(<module>)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/websocket.py:557(_PerMessageDeflateDecompressor)
    46499    0.028    0.000    0.096    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/pymysql/connections.py:345(read_length_coded_string)
        1    0.000    0.000    0.004    0.004 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/Crypto/Random/__init__.py:25(<module>)
      342    0.001    0.000    0.002    0.000 /usr/lib/python3.5/inspect.py:2664(__init__)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/pymysql/charset.py:30(Charsets)
       24    0.000    0.000    0.001    0.000 /usr/lib/python3.5/socket.py:208(makefile)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/numbers.py:294(Integral)
       42    0.000    0.000    0.000    0.000 /usr/lib/python3.5/logging/__init__.py:321(getMessage)
      586    0.001    0.000    0.001    0.000 /usr/lib/python3.5/logging/__init__.py:1427(addHandler)
        1    0.000    0.000    0.002    0.002 byewait/src/handlers/pedirCuentaHandler.py:1(<module>)
      234    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/gen.py:336(<lambda>)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/stack_context.py:82(__init__)
       23    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/sre_compile.py:391(_generate_overlap_table)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/x509/extensions.py:852(OCSPNoCheck)
       94    0.000    0.000    0.000    0.000 /usr/lib/python3.5/ssl.py:131(<lambda>)
      178    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/_weakrefset.py:52(_commit_removals)
      124    0.001    0.000    0.002    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/concurrent.py:553(copy)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/Crypto/Random/OSRNG/posix.py:35(DevURandomRNG)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.5/asyncio/coroutines.py:63(yield_from_gen)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/asn1crypto/core.py:4484(SetOf)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/http/client.py:1271(HTTPException)
   366/20    0.002    0.000    0.252    0.013 <frozen importlib._bootstrap>:659(_load_unlocked)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/tarfile.py:291(EOFHeaderError)
       62    0.001    0.000    0.009    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/iostream.py:505(write)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.5/bz2.py:5(<module>)
       10    0.000    0.000    1.052    0.105 byewait/src/handlers/loginHandler.py:27(post)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/gzip.py:4(<module>)
       62    0.000    0.000    0.001    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/httputil.py:457(_parse_body)
